pair_id,fin_idx,nat_idx,layer,cosine_dist,l2_dist,l2_relative,norm_A,norm_B
1,0,1,21,0.012405157089233398,14.956246376037598,0.1624395050444745,90.23931121826172,93.90612030029297
1,0,1,22,0.011109888553619385,15.30225944519043,0.15414334186398604,97.31939697265625,101.2264404296875
1,0,1,23,0.009949684143066406,15.649637222290039,0.14688369965776557,104.35848236083984,108.73033905029297
1,0,1,24,0.009120762348175049,16.452678680419922,0.14086313067457204,114.4570541381836,119.14102935791016
1,0,1,25,0.008528351783752441,16.923152923583984,0.13539557804316943,122.75389862060547,127.22698211669922
1,0,1,26,0.0085068941116333,18.157806396484375,0.13510454994508067,132.02719116210938,136.76918029785156
1,0,1,27,0.008467912673950195,19.18364715576172,0.13400807105771148,140.8594512939453,145.44639587402344
1,0,1,28,0.00847780704498291,20.118804931640625,0.13263324223578493,149.77085876464844,153.60414123535156
1,0,1,29,0.008987128734588623,21.492565155029297,0.1356635471928034,156.77874755859375,160.07225036621094
1,0,1,30,0.009071826934814453,23.382091522216797,0.13733434725981067,167.97174072265625,172.54164123535156
1,0,1,31,0.009275853633880615,24.60037612915039,0.13968585265618905,173.37689208984375,178.847412109375
1,0,1,32,0.009090781211853027,9.697835922241211,0.13506441199236077,72.08240509033203,71.52072143554688
2,0,2,0,1.1920928955078125e-07,0.0,0.0,1.4634196758270264,1.4634196758270264
2,0,2,1,0.003272712230682373,1.4103931188583374,0.08146824048071022,17.3951473236084,17.229219436645508
2,0,2,2,0.0025331974029541016,1.8408623933792114,0.0711789674396044,25.857717514038086,25.86717987060547
2,0,2,3,0.002308368682861328,2.020439386367798,0.06804171901136889,29.640640258789062,29.74761199951172
2,0,2,4,0.0033413171768188477,2.692246675491333,0.08201328138449963,32.718509674072266,32.93540954589844
2,0,2,5,0.0039081573486328125,3.1707241535186768,0.08844215469151487,35.80805969238281,35.89358901977539
2,0,2,6,0.004382610321044922,3.583198070526123,0.09363875702043543,38.299964904785156,38.23240661621094
2,0,2,7,0.008667588233947754,5.444445610046387,0.13191540226408927,41.44081115722656,41.10369110107422
2,0,2,8,0.011901021003723145,6.939733982086182,0.15456388186087064,45.109954833984375,44.687660217285156
2,0,2,9,0.01413416862487793,8.033121109008789,0.16870253191049683,47.94820785522461,47.28594207763672
2,0,2,10,0.017760157585144043,9.752837181091309,0.18911273970355805,51.97539520263672,51.16770553588867
2,0,2,11,0.018883943557739258,10.668760299682617,0.19479264023756646,55.13519287109375,54.40447235107422
2,0,2,12,0.017141342163085938,10.805139541625977,0.18532951804586112,58.537174224853516,58.06745147705078
2,0,2,13,0.01744544506072998,11.523568153381348,0.18686736266876824,61.83272171020508,61.5014762878418
2,0,2,14,0.016875028610229492,11.785778999328613,0.18394270776711502,64.36996459960938,63.77622985839844
2,0,2,15,0.015958666801452637,12.101442337036133,0.1788835389017446,67.95700073242188,67.3426742553711
2,0,2,16,0.015014231204986572,12.001121520996094,0.17330811477346045,69.34110260009766,69.15352630615234
2,0,2,17,0.014185965061187744,12.601635932922363,0.1684394155309367,74.82691192626953,74.80120086669922
2,0,2,18,0.012040138244628906,12.136894226074219,0.15534208969442867,77.85057830810547,78.40963745117188
2,0,2,19,0.010430455207824707,11.87624740600586,0.14458946229939307,81.86029815673828,82.41512298583984
2,0,2,20,0.009525060653686523,11.931069374084473,0.13820293182187848,86.0240707397461,86.63607788085938
